locus_tag	ftype	length_bp	gene	EC_number	COG	product
JEDGCGCC_02188	CDS	537	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
JEDGCGCC_02189	CDS	891	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
JEDGCGCC_02190	CDS	384				hypothetical protein
JEDGCGCC_02191	CDS	690	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
JEDGCGCC_02192	CDS	1332	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
JEDGCGCC_02193	CDS	1341				hypothetical protein
JEDGCGCC_02194	CDS	900				hypothetical protein
JEDGCGCC_02195	CDS	903	cheB_3	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
JEDGCGCC_02196	CDS	729	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
JEDGCGCC_02197	CDS	834	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
JEDGCGCC_02198	CDS	1677				hypothetical protein
JEDGCGCC_02199	CDS	2286				hypothetical protein
JEDGCGCC_02200	CDS	972	pstS		COG0226	Phosphate-binding protein PstS
JEDGCGCC_02201	rRNA	110				5S ribosomal RNA
JEDGCGCC_02202	rRNA	2888				23S ribosomal RNA
JEDGCGCC_02203	tRNA	76				tRNA-Ala(tgc)
JEDGCGCC_02204	tRNA	77				tRNA-Ile(gat)
JEDGCGCC_02205	rRNA	1531				16S ribosomal RNA
JEDGCGCC_02206	CDS	1317	proP_3			Proline/betaine transporter
JEDGCGCC_02207	CDS	405		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
JEDGCGCC_02208	CDS	1686	betA_1	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
JEDGCGCC_02209	CDS	1473	betB_1	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
JEDGCGCC_02210	CDS	594	betI_3		COG1309	HTH-type transcriptional regulator BetI
JEDGCGCC_02211	CDS	1605	betT1		COG1292	Osmo-independent choline transporter BetT1
JEDGCGCC_02212	CDS	1179	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JEDGCGCC_02213	CDS	840	opuAB_2		COG4176	Glycine betaine transport system permease protein OpuAB
JEDGCGCC_02214	CDS	939				hypothetical protein
JEDGCGCC_02215	CDS	1377	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
JEDGCGCC_02216	CDS	1104	cdhR_3		COG4977	HTH-type transcriptional regulator CdhR
JEDGCGCC_02217	CDS	249				hypothetical protein
JEDGCGCC_02218	CDS	894	cysL_2		COG0583	HTH-type transcriptional regulator CysL
JEDGCGCC_02219	CDS	1068				hypothetical protein
JEDGCGCC_02220	CDS	966	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
JEDGCGCC_02221	CDS	480	lcdH_1	1.1.1.108		L-carnitine dehydrogenase
JEDGCGCC_02222	CDS	966	lcdH_2	1.1.1.108	COG1250	L-carnitine dehydrogenase
JEDGCGCC_02223	CDS	885	kce	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
JEDGCGCC_02224	CDS	939				hypothetical protein
JEDGCGCC_02225	CDS	1011	cdhR_4		COG4977	HTH-type transcriptional regulator CdhR
JEDGCGCC_02226	CDS	1155	argE_2	3.5.1.16	COG0624	Acetylornithine deacetylase
JEDGCGCC_02227	CDS	675				hypothetical protein
JEDGCGCC_02228	CDS	423				hypothetical protein
JEDGCGCC_02229	CDS	1353				hypothetical protein
JEDGCGCC_02230	CDS	1476	ywiE_2	2.7.8.-	COG1502	putative cardiolipin synthase YwiE
JEDGCGCC_02231	CDS	471				hypothetical protein
JEDGCGCC_02232	CDS	978				hypothetical protein
JEDGCGCC_02233	CDS	531				hypothetical protein
JEDGCGCC_02234	CDS	2061	stcD	1.-.-.-		putative N-methylproline demethylase
JEDGCGCC_02235	CDS	1962				hypothetical protein
JEDGCGCC_02236	CDS	1233	fixB			Protein FixB
JEDGCGCC_02237	CDS	774				hypothetical protein
JEDGCGCC_02238	CDS	570				hypothetical protein
JEDGCGCC_02239	CDS	207				hypothetical protein
JEDGCGCC_02240	CDS	405				hypothetical protein
JEDGCGCC_02241	CDS	234				hypothetical protein
JEDGCGCC_02242	CDS	234				hypothetical protein
JEDGCGCC_02243	CDS	291				hypothetical protein
JEDGCGCC_02244	CDS	177				hypothetical protein
JEDGCGCC_02245	CDS	561				hypothetical protein
JEDGCGCC_02246	CDS	111				hypothetical protein
JEDGCGCC_02247	CDS	1290		1.14.13.239		Carnitine monooxygenase oxygenase subunit
JEDGCGCC_02248	CDS	1101	hcr	1.-.-.-	COG1018	NADH oxidoreductase HCR
JEDGCGCC_02249	CDS	2442				hypothetical protein
JEDGCGCC_02250	CDS	1041	ltaE_2	4.1.2.48		Low specificity L-threonine aldolase
JEDGCGCC_02251	CDS	642				hypothetical protein
JEDGCGCC_02252	CDS	1254	glyA_2	2.1.2.1	COG0112	Serine hydroxymethyltransferase
JEDGCGCC_02253	CDS	1251	soxB	1.5.3.1		Sarcosine oxidase subunit beta
JEDGCGCC_02254	CDS	321	soxD	1.5.3.1		Sarcosine oxidase subunit delta
JEDGCGCC_02255	CDS	3018	soxA	1.5.3.1		Sarcosine oxidase subunit alpha
JEDGCGCC_02256	CDS	636	soxG	1.5.3.1		Sarcosine oxidase subunit gamma
JEDGCGCC_02257	CDS	858	purU_2	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
JEDGCGCC_02258	CDS	1200	fdhA	1.2.1.46		Glutathione-independent formaldehyde dehydrogenase
JEDGCGCC_02259	CDS	918	yeaD_1	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
JEDGCGCC_02260	CDS	549				hypothetical protein
JEDGCGCC_02261	CDS	246				hypothetical protein
JEDGCGCC_02262	CDS	1083	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
JEDGCGCC_02263	CDS	492	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
JEDGCGCC_02264	CDS	1029		1.1.1.1		Alcohol dehydrogenase
JEDGCGCC_02265	CDS	909	yjiE_2			HTH-type transcriptional regulator YjiE
JEDGCGCC_02266	CDS	1425	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
JEDGCGCC_02267	CDS	1215				hypothetical protein
JEDGCGCC_02268	CDS	1476	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
JEDGCGCC_02269	CDS	450				hypothetical protein
JEDGCGCC_02270	CDS	675				hypothetical protein
JEDGCGCC_02271	CDS	1197	mtr_1			Tryptophan-specific transport protein
JEDGCGCC_02272	CDS	1824	oadA	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
JEDGCGCC_02273	CDS	1416	cfiB	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
JEDGCGCC_02274	CDS	951	cmpR_1		COG0583	HTH-type transcriptional activator CmpR
JEDGCGCC_02275	CDS	216				hypothetical protein
JEDGCGCC_02276	CDS	882	hexR_1		COG1737	HTH-type transcriptional regulator HexR
JEDGCGCC_02277	CDS	1467	zwf_1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
JEDGCGCC_02278	CDS	1395				hypothetical protein
JEDGCGCC_02279	CDS	726				hypothetical protein
JEDGCGCC_02280	CDS	2202				hypothetical protein
JEDGCGCC_02281	CDS	2856				hypothetical protein
JEDGCGCC_02282	CDS	2187	uvrD	3.6.4.12	COG0210	DNA helicase II
JEDGCGCC_02283	CDS	429				hypothetical protein
JEDGCGCC_02284	CDS	1494	cat1	2.8.3.-	COG0427	Succinyl-CoA:coenzyme A transferase
JEDGCGCC_02285	CDS	204				hypothetical protein
JEDGCGCC_02286	CDS	1146	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JEDGCGCC_02287	CDS	1128	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JEDGCGCC_02288	CDS	1383				hypothetical protein
JEDGCGCC_02289	CDS	1266	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JEDGCGCC_02290	CDS	798				hypothetical protein
JEDGCGCC_02291	CDS	1440	algA_1		COG0662	Alginate biosynthesis protein AlgA
JEDGCGCC_02292	CDS	972	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
JEDGCGCC_02293	CDS	915	rmd	1.1.1.281	COG1089	GDP-6-deoxy-D-mannose reductase
JEDGCGCC_02294	CDS	1629				hypothetical protein
JEDGCGCC_02295	CDS	1302				hypothetical protein
JEDGCGCC_02296	CDS	864	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
JEDGCGCC_02297	CDS	1143	oatA	2.3.1.-		O-acetyltransferase OatA
JEDGCGCC_02298	CDS	837	COQ3_3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
JEDGCGCC_02299	CDS	213				hypothetical protein
JEDGCGCC_02300	CDS	318				hypothetical protein
JEDGCGCC_02301	CDS	294				hypothetical protein
JEDGCGCC_02302	CDS	336				hypothetical protein
JEDGCGCC_02303	CDS	1959				hypothetical protein
JEDGCGCC_02304	CDS	420				hypothetical protein
JEDGCGCC_02305	CDS	945				hypothetical protein
JEDGCGCC_02306	CDS	363				hypothetical protein
JEDGCGCC_02307	CDS	1305	citN		COG2851	Citrate transporter
JEDGCGCC_02308	CDS	765				hypothetical protein
JEDGCGCC_02309	CDS	615	prfB_1		COG1186	Peptide chain release factor RF2
JEDGCGCC_02310	CDS	1140	rtcB_2	6.5.1.-		RNA-splicing ligase RtcB
JEDGCGCC_02311	CDS	795				hypothetical protein
JEDGCGCC_02312	CDS	1749				hypothetical protein
JEDGCGCC_02313	CDS	1374				hypothetical protein
JEDGCGCC_02314	CDS	561	patZ	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase PatZ
JEDGCGCC_02315	CDS	1290	proP_4			Proline/betaine transporter
JEDGCGCC_02316	CDS	1041				hypothetical protein
JEDGCGCC_02317	CDS	1230				hypothetical protein
JEDGCGCC_02318	CDS	1335	gltP		COG1301	Proton/glutamate-aspartate symporter
JEDGCGCC_02319	CDS	468	ivy_1			Inhibitor of vertebrate lysozyme
JEDGCGCC_02320	CDS	162				hypothetical protein
JEDGCGCC_02321	CDS	1350	algB		COG2204	Alginate biosynthesis transcriptional regulatory protein AlgB
JEDGCGCC_02322	CDS	1788	kinB	2.7.13.3	COG5000	Alginate biosynthesis sensor protein KinB
JEDGCGCC_02323	CDS	780	amiD_2	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
JEDGCGCC_02324	CDS	594				hypothetical protein
JEDGCGCC_02325	CDS	2016				hypothetical protein
JEDGCGCC_02326	CDS	879				hypothetical protein
JEDGCGCC_02327	CDS	636	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
JEDGCGCC_02328	CDS	606	cc4_1		COG2863	Cytochrome c4
JEDGCGCC_02329	CDS	294				hypothetical protein
JEDGCGCC_02330	CDS	648	engB		COG0218	putative GTP-binding protein EngB
JEDGCGCC_02331	CDS	2742	polA	2.7.7.7	COG0258	DNA polymerase I
JEDGCGCC_02332	CDS	291				hypothetical protein
JEDGCGCC_02333	CDS	951	thrB	2.7.1.39	COG2334	Homoserine kinase
JEDGCGCC_02334	CDS	690				hypothetical protein
JEDGCGCC_02335	CDS	2205	nrdZ	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
JEDGCGCC_02336	CDS	924	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
JEDGCGCC_02337	CDS	504	zur		COG0735	Zinc uptake regulation protein
JEDGCGCC_02338	CDS	810	znuC_1	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
JEDGCGCC_02339	CDS	789	znuB_1		COG1108	High-affinity zinc uptake system membrane protein ZnuB
JEDGCGCC_02340	CDS	792				hypothetical protein
JEDGCGCC_02341	CDS	1008	metN_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
JEDGCGCC_02342	CDS	678	metP		COG2011	Methionine import system permease protein MetP
JEDGCGCC_02343	CDS	783			COG1464	Membrane lipoprotein TpN32
JEDGCGCC_02344	CDS	858				hypothetical protein
JEDGCGCC_02345	CDS	654	rutB_1	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
JEDGCGCC_02346	CDS	1332	glnA_2	6.3.1.2	COG0174	Glutamine synthetase
JEDGCGCC_02347	CDS	753				hypothetical protein
JEDGCGCC_02348	CDS	1350	puuP_1		COG0531	Putrescine importer PuuP
JEDGCGCC_02349	CDS	1344	dctD_3			C4-dicarboxylate transport transcriptional regulatory protein DctD
JEDGCGCC_02350	tRNA	95				tRNA-Ala(cgc)
JEDGCGCC_02351	CDS	879				hypothetical protein
JEDGCGCC_02352	CDS	789		3.5.2.6	COG2602	Beta-lactamase OXA-133
JEDGCGCC_02353	CDS	501				hypothetical protein
JEDGCGCC_02354	CDS	867	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
JEDGCGCC_02355	CDS	585				hypothetical protein
JEDGCGCC_02356	CDS	1722	ybaL		COG1226	Putative cation/proton antiporter YbaL
JEDGCGCC_02357	CDS	483				hypothetical protein
JEDGCGCC_02358	CDS	744				hypothetical protein
JEDGCGCC_02359	CDS	759	tsaC1	1.2.1.62		4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
JEDGCGCC_02360	CDS	1368	puuA_1	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
JEDGCGCC_02361	CDS	1395	hemL_1	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
JEDGCGCC_02362	CDS	783	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JEDGCGCC_02363	CDS	681	mcbR		COG1802	HTH-type transcriptional regulator McbR
JEDGCGCC_02364	CDS	213				hypothetical protein
JEDGCGCC_02365	CDS	402				hypothetical protein
JEDGCGCC_02366	CDS	852				hypothetical protein
JEDGCGCC_02367	CDS	1758	kefB			Glutathione-regulated potassium-efflux system protein KefB
JEDGCGCC_02368	CDS	1308	kgtP_1			Alpha-ketoglutarate permease
JEDGCGCC_02369	CDS	1029	tonB		COG0810	Protein TonB
JEDGCGCC_02370	CDS	969	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
JEDGCGCC_02371	CDS	369				hypothetical protein
JEDGCGCC_02372	CDS	642				hypothetical protein
JEDGCGCC_02373	CDS	1203	yciC		COG0523	Putative metal chaperone YciC
JEDGCGCC_02374	CDS	405	dksA_2		COG1734	RNA polymerase-binding transcription factor DksA
JEDGCGCC_02375	CDS	417				hypothetical protein
JEDGCGCC_02376	CDS	1194	amiC_3	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
JEDGCGCC_02377	CDS	897	folE2			GTP cyclohydrolase FolE2
JEDGCGCC_02378	CDS	561	ccmM		COG0663	Carbon dioxide concentrating mechanism protein CcmM
JEDGCGCC_02379	CDS	1338	pyrC_1	3.5.2.3		Dihydroorotase
JEDGCGCC_02380	CDS	1245	nylB'	3.5.1.46		6-aminohexanoate-dimer hydrolase
JEDGCGCC_02381	CDS	399				hypothetical protein
JEDGCGCC_02382	CDS	2025				hypothetical protein
JEDGCGCC_02383	CDS	960				hypothetical protein
JEDGCGCC_02384	CDS	1185	COQ3_4	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
JEDGCGCC_02385	CDS	624				hypothetical protein
JEDGCGCC_02386	CDS	1206	sotB_1			sugar efflux transporter
JEDGCGCC_02387	CDS	807				hypothetical protein
JEDGCGCC_02388	CDS	2811				hypothetical protein
JEDGCGCC_02389	CDS	363				hypothetical protein
JEDGCGCC_02390	CDS	1017				hypothetical protein
JEDGCGCC_02391	CDS	309				IS3 family transposase IS222
JEDGCGCC_02392	CDS	822				IS3 family transposase IS222
JEDGCGCC_02393	CDS	912				hypothetical protein
JEDGCGCC_02394	CDS	1836	glmS_1	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
JEDGCGCC_02395	CDS	774	srlR		COG1349	Glucitol operon repressor
JEDGCGCC_02396	CDS	510				hypothetical protein
JEDGCGCC_02397	CDS	1365	glmU			Bifunctional protein GlmU
JEDGCGCC_02398	CDS	426	atpC		COG0355	ATP synthase epsilon chain
JEDGCGCC_02399	CDS	1377	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
JEDGCGCC_02400	CDS	861	atpG		COG0224	ATP synthase gamma chain
JEDGCGCC_02401	CDS	1545	atpA	7.1.2.2		ATP synthase subunit alpha
JEDGCGCC_02402	CDS	537	atpH_1		COG0712	ATP synthase subunit delta
JEDGCGCC_02403	CDS	471	atpF		COG0711	ATP synthase subunit b
JEDGCGCC_02404	CDS	258	atpH_2			ATP synthase subunit c
JEDGCGCC_02405	CDS	870	atpB		COG0356	ATP synthase subunit a
JEDGCGCC_02406	CDS	381				hypothetical protein
JEDGCGCC_02407	CDS	873	parB		COG1475	putative chromosome-partitioning protein ParB
JEDGCGCC_02408	CDS	789	parA			Chromosome partitioning protein ParA
JEDGCGCC_02409	CDS	645	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
JEDGCGCC_02410	CDS	1893	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
JEDGCGCC_02411	CDS	225				hypothetical protein
JEDGCGCC_02412	CDS	1368	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
JEDGCGCC_02413	CDS	1737	yidC			Membrane protein insertase YidC
JEDGCGCC_02414	CDS	408	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
JEDGCGCC_02415	CDS	135	rpmH		COG0230	50S ribosomal protein L34
JEDGCGCC_02416	CDS	1545	dnaA		COG0593	Chromosomal replication initiator protein DnaA
JEDGCGCC_02417	CDS	1104	dnaN		COG0592	Beta sliding clamp
JEDGCGCC_02418	CDS	1110	recF		COG1195	DNA replication and repair protein RecF
JEDGCGCC_02419	CDS	2421	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
JEDGCGCC_02420	CDS	393				hypothetical protein
JEDGCGCC_02421	CDS	837				hypothetical protein
JEDGCGCC_02422	CDS	1524				hypothetical protein
JEDGCGCC_02423	CDS	1209				hypothetical protein
JEDGCGCC_02424	CDS	837				hypothetical protein
JEDGCGCC_02425	CDS	3282				hypothetical protein
JEDGCGCC_02426	CDS	753				hypothetical protein
JEDGCGCC_02427	CDS	1797				hypothetical protein
JEDGCGCC_02428	CDS	117				hypothetical protein
JEDGCGCC_02429	CDS	735				hypothetical protein
JEDGCGCC_02430	CDS	1932				hypothetical protein
JEDGCGCC_02431	CDS	945				hypothetical protein
JEDGCGCC_02432	CDS	1875				hypothetical protein
JEDGCGCC_02433	CDS	333				hypothetical protein
JEDGCGCC_02434	CDS	285				hypothetical protein
JEDGCGCC_02435	CDS	1143				hypothetical protein
JEDGCGCC_02436	CDS	453				hypothetical protein
JEDGCGCC_02437	CDS	1236				hypothetical protein
JEDGCGCC_02438	CDS	594	queC_2	6.3.4.20		7-cyano-7-deazaguanine synthase
JEDGCGCC_02439	CDS	819	ogg	4.2.99.18		N-glycosylase/DNA lyase
JEDGCGCC_02440	CDS	675				hypothetical protein
JEDGCGCC_02441	CDS	564				hypothetical protein
JEDGCGCC_02442	CDS	1797				hypothetical protein
JEDGCGCC_02443	CDS	2748	rapA_4	3.6.4.-		RNA polymerase-associated protein RapA
JEDGCGCC_02444	CDS	2229				hypothetical protein
JEDGCGCC_02445	CDS	786				hypothetical protein
JEDGCGCC_02446	CDS	633				hypothetical protein
JEDGCGCC_02447	CDS	1077				hypothetical protein
JEDGCGCC_02448	CDS	774				hypothetical protein
JEDGCGCC_02449	CDS	537	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
JEDGCGCC_02450	CDS	1707				hypothetical protein
JEDGCGCC_02451	CDS	2058	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
JEDGCGCC_02452	CDS	948	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
JEDGCGCC_02453	CDS	552	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
JEDGCGCC_02454	CDS	888	lpxL_1	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
JEDGCGCC_02455	CDS	267				hypothetical protein
JEDGCGCC_02456	CDS	654	yhhQ		COG1738	Queuosine precursor transporter
JEDGCGCC_02457	CDS	273				hypothetical protein
JEDGCGCC_02458	CDS	318				hypothetical protein
JEDGCGCC_02459	CDS	1374	trkA		COG0569	Trk system potassium uptake protein TrkA
JEDGCGCC_02460	CDS	1305	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
JEDGCGCC_02461	CDS	945	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
JEDGCGCC_02462	CDS	507	def_2	3.5.1.88	COG0242	Peptide deformylase
JEDGCGCC_02463	CDS	1026				hypothetical protein
JEDGCGCC_02464	CDS	1089				hypothetical protein
JEDGCGCC_02465	CDS	558	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
JEDGCGCC_02466	CDS	978	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
JEDGCGCC_02467	CDS	918	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
JEDGCGCC_02468	CDS	825	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
JEDGCGCC_02469	CDS	987				hypothetical protein
JEDGCGCC_02470	CDS	1287	prsA	5.2.1.8		Foldase protein PrsA
JEDGCGCC_02471	CDS	603				hypothetical protein
JEDGCGCC_02472	CDS	1554			COG0659	putative sulfate transporter
JEDGCGCC_02473	CDS	924				hypothetical protein
JEDGCGCC_02474	CDS	1512	betC	3.1.6.6	COG3119	Choline-sulfatase
JEDGCGCC_02475	CDS	900	gcvA_6			Glycine cleavage system transcriptional activator
JEDGCGCC_02476	CDS	378				hypothetical protein
JEDGCGCC_02477	CDS	366				hypothetical protein
JEDGCGCC_02478	CDS	624			COG2197	Putative transcriptional regulator
JEDGCGCC_02479	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
JEDGCGCC_02480	CDS	1209	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
JEDGCGCC_02481	CDS	888	trpI_1			HTH-type transcriptional regulator TrpI
JEDGCGCC_02482	CDS	216			COG3360	Dodecin
JEDGCGCC_02483	CDS	222				hypothetical protein
JEDGCGCC_02484	CDS	1689				hypothetical protein
JEDGCGCC_02485	CDS	11616				hypothetical protein
JEDGCGCC_02486	CDS	2835				hypothetical protein
JEDGCGCC_02487	CDS	822				IS3 family transposase IS222
JEDGCGCC_02488	CDS	309				IS3 family transposase IS222
JEDGCGCC_02489	CDS	279				hypothetical protein
JEDGCGCC_02490	CDS	396				hypothetical protein
JEDGCGCC_02491	CDS	1254				hypothetical protein
JEDGCGCC_02492	CDS	1374				hypothetical protein
JEDGCGCC_02493	CDS	687			COG1462	Putative lipoprotein/NMB1164
JEDGCGCC_02494	CDS	354				hypothetical protein
JEDGCGCC_02495	CDS	666			COG4380	Putative lipoprotein/NMB1162
JEDGCGCC_02496	CDS	384				hypothetical protein
JEDGCGCC_02497	CDS	1662				putative protein
JEDGCGCC_02498	CDS	141				hypothetical protein
JEDGCGCC_02499	CDS	138				hypothetical protein
JEDGCGCC_02500	CDS	1833	asnO_1	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 3
JEDGCGCC_02501	CDS	429				hypothetical protein
JEDGCGCC_02502	CDS	549	kptA	2.7.1.-	COG1859	putative RNA 2'-phosphotransferase
JEDGCGCC_02503	CDS	507				hypothetical protein
JEDGCGCC_02504	CDS	921	dmlR_7			HTH-type transcriptional regulator DmlR
JEDGCGCC_02505	CDS	888				hypothetical protein
JEDGCGCC_02506	CDS	705				hypothetical protein
JEDGCGCC_02507	CDS	426	osmC	1.11.1.15	COG1764	Peroxiredoxin OsmC
JEDGCGCC_02508	CDS	234				hypothetical protein
JEDGCGCC_02509	CDS	438				hypothetical protein
JEDGCGCC_02510	CDS	417				hypothetical protein
JEDGCGCC_02511	CDS	1128				hypothetical protein
JEDGCGCC_02512	CDS	984				hypothetical protein
JEDGCGCC_02513	CDS	666		3.1.3.5	COG0546	5'-nucleotidase
JEDGCGCC_02514	CDS	543	yrdA_1		COG0663	Protein YrdA
JEDGCGCC_02515	CDS	2046	prlC	3.4.24.70	COG0339	Oligopeptidase A
JEDGCGCC_02516	CDS	276				hypothetical protein
JEDGCGCC_02517	CDS	1059				hypothetical protein
JEDGCGCC_02518	CDS	915				hypothetical protein
JEDGCGCC_02519	CDS	1713				hypothetical protein
JEDGCGCC_02520	CDS	1200				hypothetical protein
JEDGCGCC_02521	CDS	720	macB_2	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
JEDGCGCC_02522	CDS	3099	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
JEDGCGCC_02523	CDS	729	prpC_2	3.1.3.16	COG0631	Protein phosphatase PrpC
JEDGCGCC_02524	CDS	681				hypothetical protein
JEDGCGCC_02525	CDS	3534				hypothetical protein
JEDGCGCC_02526	CDS	1350				hypothetical protein
JEDGCGCC_02527	CDS	1335				hypothetical protein
JEDGCGCC_02528	CDS	465				hypothetical protein
JEDGCGCC_02529	CDS	1488				hypothetical protein
JEDGCGCC_02530	CDS	1035				hypothetical protein
JEDGCGCC_02531	CDS	519				hypothetical protein
JEDGCGCC_02532	CDS	1497				hypothetical protein
JEDGCGCC_02533	CDS	489	hcp1_1		COG3157	Protein hcp1
JEDGCGCC_02534	CDS	786				hypothetical protein
JEDGCGCC_02535	CDS	510				hypothetical protein
JEDGCGCC_02536	CDS	1860				hypothetical protein
JEDGCGCC_02537	CDS	1047				hypothetical protein
JEDGCGCC_02538	CDS	2709	clpV1_1		COG0542	Protein ClpV1
JEDGCGCC_02539	CDS	1941	vgrG1_2	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
JEDGCGCC_02540	CDS	285				hypothetical protein
JEDGCGCC_02541	CDS	234				hypothetical protein
JEDGCGCC_02542	CDS	1383				hypothetical protein
JEDGCGCC_02543	CDS	435				hypothetical protein
JEDGCGCC_02544	CDS	2226				hypothetical protein
JEDGCGCC_02545	CDS	450				hypothetical protein
JEDGCGCC_02546	CDS	1113				hypothetical protein
JEDGCGCC_02547	CDS	1038				hypothetical protein
JEDGCGCC_02548	CDS	1161				hypothetical protein
JEDGCGCC_02549	CDS	921				hypothetical protein
JEDGCGCC_02550	CDS	1248				hypothetical protein
JEDGCGCC_02551	CDS	729	cynT_1	4.2.1.1	COG0288	Carbonic anhydrase 1
JEDGCGCC_02552	CDS	1572				hypothetical protein
JEDGCGCC_02553	CDS	639				hypothetical protein
JEDGCGCC_02554	CDS	1101				hypothetical protein
JEDGCGCC_02555	CDS	1593	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
JEDGCGCC_02556	CDS	555	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
