locus_tag	ftype	length_bp	gene	EC_number	COG	product
ANBPDDAH_02075	CDS	1299				hypothetical protein
ANBPDDAH_02076	CDS	639	nagL_2	5.2.1.4		Maleylpyruvate isomerase
ANBPDDAH_02077	CDS	1353	pcaK_2		COG0477	4-hydroxybenzoate transporter PcaK
ANBPDDAH_02078	CDS	1446	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
ANBPDDAH_02079	CDS	1431				hypothetical protein
ANBPDDAH_02080	CDS	771	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
ANBPDDAH_02081	CDS	1425	atoE		COG2031	Putative short-chain fatty acid transporter
ANBPDDAH_02082	CDS	1182	phaA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
ANBPDDAH_02083	CDS	657	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
ANBPDDAH_02084	CDS	699	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
ANBPDDAH_02085	CDS	921	gltC_2			HTH-type transcriptional regulator GltC
ANBPDDAH_02086	CDS	1956	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
ANBPDDAH_02087	CDS	279	ppiC_1	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
ANBPDDAH_02088	CDS	357				hypothetical protein
ANBPDDAH_02089	CDS	564				hypothetical protein
ANBPDDAH_02090	CDS	1209	yhhS			putative MFS-type transporter YhhS
ANBPDDAH_02091	CDS	1695	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
ANBPDDAH_02092	CDS	1164	dhaT_2	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
ANBPDDAH_02093	CDS	1827				hypothetical protein
ANBPDDAH_02094	CDS	1146	pqqE	1.21.98.4	COG0535	PqqA peptide cyclase
ANBPDDAH_02095	CDS	279	pqqD			PqqA binding protein
ANBPDDAH_02096	CDS	753	pqqC	1.3.3.11	COG5424	Pyrroloquinoline-quinone synthase
ANBPDDAH_02097	CDS	915	pqqB		COG1235	Coenzyme PQQ synthesis protein B
ANBPDDAH_02098	CDS	126	pqqA			Coenzyme PQQ synthesis protein A
ANBPDDAH_02099	CDS	1521	adh_1	1.2.1.3	COG1012	Aldehyde dehydrogenase
ANBPDDAH_02100	CDS	438				hypothetical protein
ANBPDDAH_02101	CDS	1872	exaA	1.1.2.8	COG4993	Quinoprotein alcohol dehydrogenase (cytochrome c)
ANBPDDAH_02102	CDS	648	pipB2		COG1357	Secreted effector protein PipB2
ANBPDDAH_02103	CDS	678	exaE			Transcriptional activator protein ExaE
ANBPDDAH_02104	CDS	651	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
ANBPDDAH_02105	CDS	141				hypothetical protein
ANBPDDAH_02106	CDS	666	degU_2		COG2197	Transcriptional regulatory protein DegU
ANBPDDAH_02107	CDS	864				hypothetical protein
ANBPDDAH_02108	CDS	2607	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
ANBPDDAH_02109	CDS	1164				hypothetical protein
ANBPDDAH_02110	CDS	1200				hypothetical protein
ANBPDDAH_02111	CDS	2286				hypothetical protein
ANBPDDAH_02112	CDS	1704	eptA_2	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
ANBPDDAH_02113	CDS	1314	brnQ_1		COG1114	Branched-chain amino acid transport system 2 carrier protein
ANBPDDAH_02114	CDS	240				hypothetical protein
ANBPDDAH_02115	CDS	348				hypothetical protein
ANBPDDAH_02116	CDS	234				hypothetical protein
ANBPDDAH_02117	CDS	501				hypothetical protein
ANBPDDAH_02118	CDS	372	hpcD_1	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
ANBPDDAH_02119	CDS	336				hypothetical protein
ANBPDDAH_02120	CDS	1566	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
ANBPDDAH_02121	CDS	267				hypothetical protein
ANBPDDAH_02122	CDS	609	azoR1_1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
ANBPDDAH_02123	CDS	936	dmlR_12			HTH-type transcriptional regulator DmlR
ANBPDDAH_02124	CDS	723				hypothetical protein
ANBPDDAH_02125	CDS	834	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
ANBPDDAH_02126	CDS	576	pnuC		COG3201	Nicotinamide riboside transporter PnuC
ANBPDDAH_02127	CDS	528				hypothetical protein
ANBPDDAH_02128	CDS	489				hypothetical protein
ANBPDDAH_02129	CDS	570				hypothetical protein
ANBPDDAH_02130	CDS	1023				hypothetical protein
ANBPDDAH_02131	CDS	681				hypothetical protein
ANBPDDAH_02132	CDS	753				hypothetical protein
ANBPDDAH_02133	CDS	1266				hypothetical protein
ANBPDDAH_02134	CDS	927	rbsK	2.7.1.15	COG0524	Ribokinase
ANBPDDAH_02135	CDS	1014	rbsR		COG1609	Ribose operon repressor
ANBPDDAH_02136	CDS	999	rbsC		COG1172	Ribose import permease protein RbsC
ANBPDDAH_02137	CDS	1533	araG	7.5.2.12	COG1129	Arabinose import ATP-binding protein AraG
ANBPDDAH_02138	CDS	960	rbsB		COG1879	Ribose import binding protein RbsB
ANBPDDAH_02139	CDS	1329	zraR_1		COG2204	Transcriptional regulatory protein ZraR
ANBPDDAH_02140	CDS	1488				hypothetical protein
ANBPDDAH_02141	CDS	1098				hypothetical protein
ANBPDDAH_02142	CDS	135				hypothetical protein
ANBPDDAH_02143	CDS	1896				hypothetical protein
ANBPDDAH_02144	CDS	1140				hypothetical protein
ANBPDDAH_02145	CDS	381				hypothetical protein
ANBPDDAH_02146	CDS	2205	paoC	1.2.99.6	COG1529	Aldehyde oxidoreductase molybdenum-binding subunit PaoC
ANBPDDAH_02147	CDS	990	paoB	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
ANBPDDAH_02148	CDS	513	paoA	1.2.99.6	COG2080	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
ANBPDDAH_02149	CDS	1296	bdlA_1		COG0840	Biofilm dispersion protein BdlA
ANBPDDAH_02150	CDS	297				hypothetical protein
ANBPDDAH_02151	CDS	624	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
ANBPDDAH_02152	CDS	2301	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
ANBPDDAH_02153	CDS	2280				hypothetical protein
ANBPDDAH_02154	CDS	327				hypothetical protein
ANBPDDAH_02155	CDS	477				hypothetical protein
ANBPDDAH_02156	tRNA	90				tRNA-Ser(act)
ANBPDDAH_02157	CDS	1962	cirA		COG4771	Colicin I receptor
ANBPDDAH_02158	CDS	810	tam_4	2.1.1.144		Trans-aconitate 2-methyltransferase
ANBPDDAH_02159	CDS	2028	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
ANBPDDAH_02160	CDS	147				hypothetical protein
ANBPDDAH_02161	CDS	699				hypothetical protein
ANBPDDAH_02162	CDS	1401	puuB_5	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
ANBPDDAH_02163	CDS	348				hypothetical protein
ANBPDDAH_02164	CDS	1233	mtr_1			Tryptophan-specific transport protein
ANBPDDAH_02165	CDS	1548				hypothetical protein
ANBPDDAH_02166	CDS	192				hypothetical protein
ANBPDDAH_02167	CDS	681				hypothetical protein
ANBPDDAH_02168	CDS	507	fecI_6		COG1595	putative RNA polymerase sigma factor FecI
ANBPDDAH_02169	CDS	951	fecR_3		COG3712	Protein FecR
ANBPDDAH_02170	CDS	2415	fcuA			Ferrichrome receptor FcuA
ANBPDDAH_02171	CDS	1152				hypothetical protein
ANBPDDAH_02172	CDS	189				hypothetical protein
ANBPDDAH_02173	CDS	1212	yfcJ			putative MFS-type transporter YfcJ
ANBPDDAH_02174	CDS	1641				hypothetical protein
ANBPDDAH_02175	CDS	537				hypothetical protein
ANBPDDAH_02176	CDS	612				hypothetical protein
ANBPDDAH_02177	CDS	645	phzG_1	1.4.-.-		Phenazine biosynthesis protein PhzG
ANBPDDAH_02178	CDS	837	phzF_1	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
ANBPDDAH_02179	CDS	1884	menF_1	5.4.4.2		Isochorismate synthase MenF
ANBPDDAH_02180	CDS	624	phzD2_1	3.3.2.15		Phenazine biosynthesis protein PhzD2
ANBPDDAH_02181	CDS	1218	aroH_2	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
ANBPDDAH_02182	CDS	489	phzB2			Phenazine biosynthesis protein PhzB2
ANBPDDAH_02183	CDS	489	phzA2			Phenazine biosynthesis protein PhzA2
ANBPDDAH_02184	CDS	714	anoR			Transcriptional activator protein AnoR
ANBPDDAH_02185	CDS	768				hypothetical protein
ANBPDDAH_02186	CDS	1170				hypothetical protein
ANBPDDAH_02187	CDS	1275				hypothetical protein
ANBPDDAH_02188	CDS	624				hypothetical protein
ANBPDDAH_02189	CDS	2430	quiP_1	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
ANBPDDAH_02190	CDS	738				hypothetical protein
ANBPDDAH_02191	CDS	390				hypothetical protein
ANBPDDAH_02192	CDS	624	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GstB
ANBPDDAH_02193	CDS	384				hypothetical protein
ANBPDDAH_02194	CDS	288				hypothetical protein
ANBPDDAH_02195	CDS	876	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
ANBPDDAH_02196	CDS	2367	polB	2.7.7.7	COG0417	DNA polymerase II
ANBPDDAH_02197	CDS	534	ttr	2.3.1.-		Acetyltransferase
ANBPDDAH_02198	CDS	552				hypothetical protein
ANBPDDAH_02199	CDS	399	ndhC_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
ANBPDDAH_02200	CDS	324	gdx_3			Guanidinium exporter
ANBPDDAH_02201	CDS	462	iorA_2	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
ANBPDDAH_02202	CDS	2196	iorB_2	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
ANBPDDAH_02203	CDS	555				hypothetical protein
ANBPDDAH_02204	CDS	579				hypothetical protein
ANBPDDAH_02205	CDS	1188	prsE_2			Type I secretion system membrane fusion protein PrsE
ANBPDDAH_02206	CDS	2172	apxIB_1		COG2274	Toxin RTX-I translocation ATP-binding protein
ANBPDDAH_02207	CDS	1278				hypothetical protein
ANBPDDAH_02208	CDS	6669				hypothetical protein
ANBPDDAH_02209	CDS	1023	zntB_1		COG0598	Zinc transport protein ZntB
ANBPDDAH_02210	CDS	792				hypothetical protein
ANBPDDAH_02211	CDS	1257	lasA	3.4.24.-	COG0739	Protease LasA
ANBPDDAH_02212	CDS	426				hypothetical protein
ANBPDDAH_02213	CDS	240	acpP_3		COG0236	Acyl carrier protein
ANBPDDAH_02214	CDS	2331	sctC_1			Type 3 secretion system secretin
ANBPDDAH_02215	CDS	528	xcpP_2			Type II secretion system protein N
ANBPDDAH_02216	CDS	210				hypothetical protein
ANBPDDAH_02217	CDS	2277	dinG_2	3.1.-.-		3'-5' exonuclease DinG
ANBPDDAH_02218	CDS	1680	fan1	3.1.4.1		Fanconi-associated nuclease 1 
ANBPDDAH_02219	CDS	651	rutR_1		COG1309	HTH-type transcriptional regulator RutR
ANBPDDAH_02220	CDS	756	modA		COG0725	Molybdate-binding protein ModA
ANBPDDAH_02221	CDS	687	modB		COG4149	Molybdenum transport system permease protein ModB
ANBPDDAH_02222	CDS	1086	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
ANBPDDAH_02223	CDS	828				hypothetical protein
ANBPDDAH_02224	CDS	888	dmlR_13			HTH-type transcriptional regulator DmlR
ANBPDDAH_02225	CDS	828				hypothetical protein
ANBPDDAH_02226	CDS	108				hypothetical protein
ANBPDDAH_02227	CDS	924	yedI		COG2354	Inner membrane protein YedI
ANBPDDAH_02228	CDS	1443	ccoN1_1	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
ANBPDDAH_02229	CDS	222				hypothetical protein
ANBPDDAH_02230	CDS	1158				hypothetical protein
ANBPDDAH_02231	CDS	864	hdfR_3			HTH-type transcriptional regulator HdfR
ANBPDDAH_02232	CDS	276				hypothetical protein
ANBPDDAH_02233	CDS	1206				hypothetical protein
ANBPDDAH_02234	CDS	1005	rhaS_7			HTH-type transcriptional activator RhaS
ANBPDDAH_02235	CDS	243				hypothetical protein
ANBPDDAH_02236	CDS	1170	rfnT			Riboflavin transporter RfnT
ANBPDDAH_02237	CDS	585	nfuA		COG0316	Fe/S biogenesis protein NfuA
ANBPDDAH_02238	CDS	2289				hypothetical protein
ANBPDDAH_02239	CDS	519				hypothetical protein
ANBPDDAH_02240	CDS	465				hypothetical protein
ANBPDDAH_02241	CDS	3705	metH	2.1.1.13	COG0646	Methionine synthase
ANBPDDAH_02242	CDS	363			COG3171	putative protein
ANBPDDAH_02243	CDS	498	proX		COG3760	Prolyl-tRNA editing protein ProX
ANBPDDAH_02244	CDS	303				hypothetical protein
ANBPDDAH_02245	CDS	1041	rlmN_1	2.1.1.192		Dual-specificity RNA methyltransferase RlmN
ANBPDDAH_02246	CDS	228				hypothetical protein
ANBPDDAH_02247	CDS	117				hypothetical protein
ANBPDDAH_02248	CDS	1659	sir_2	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
ANBPDDAH_02249	CDS	498				hypothetical protein
ANBPDDAH_02250	CDS	582				hypothetical protein
ANBPDDAH_02251	CDS	438				hypothetical protein
ANBPDDAH_02252	CDS	876				hypothetical protein
ANBPDDAH_02253	CDS	993	yhfP	1.6.5.-	COG0604	Putative quinone oxidoreductase YhfP
ANBPDDAH_02254	CDS	1026	sohB	3.4.21.-	COG0616	putative protease SohB
ANBPDDAH_02255	CDS	711				hypothetical protein
ANBPDDAH_02256	CDS	315				hypothetical protein
ANBPDDAH_02257	CDS	1071				hypothetical protein
ANBPDDAH_02258	CDS	768	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
ANBPDDAH_02259	CDS	762	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
ANBPDDAH_02260	CDS	906	benM_2			HTH-type transcriptional regulator BenM
ANBPDDAH_02261	CDS	645				hypothetical protein
ANBPDDAH_02262	CDS	780	yfcA		COG0730	putative membrane transporter protein YfcA
ANBPDDAH_02263	CDS	2496	nudC_1	3.6.1.22		NADH pyrophosphatase
ANBPDDAH_02264	CDS	813	crt_3	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
ANBPDDAH_02265	CDS	1503	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
ANBPDDAH_02266	CDS	1356	adiC		COG0531	Arginine/agmatine antiporter
ANBPDDAH_02267	CDS	2256	adiA	4.1.1.19	COG1982	Biodegradative arginine decarboxylase
ANBPDDAH_02268	CDS	390				hypothetical protein
ANBPDDAH_02269	CDS	741	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
ANBPDDAH_02270	CDS	447	rnhA	3.1.26.4	COG0328	Ribonuclease HI
ANBPDDAH_02271	CDS	762				hypothetical protein
ANBPDDAH_02272	CDS	777	gloB_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
ANBPDDAH_02273	CDS	1605	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
ANBPDDAH_02274	CDS	1830				hypothetical protein
ANBPDDAH_02275	CDS	1848				hypothetical protein
ANBPDDAH_02276	CDS	1083	yejB_2		COG4174	Inner membrane ABC transporter permease protein YejB
ANBPDDAH_02277	CDS	1020	yejE_2		COG4239	Inner membrane ABC transporter permease protein YejE
ANBPDDAH_02278	CDS	1611	yejF_2		COG4172	putative ABC transporter ATP-binding protein YejF
ANBPDDAH_02279	CDS	798	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
ANBPDDAH_02280	CDS	1866	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
ANBPDDAH_02281	tRNA	77				tRNA-Asp(gtc)
ANBPDDAH_02282	CDS	273	hupB_2		COG0776	DNA-binding protein HU-beta
ANBPDDAH_02283	CDS	2397	lon_1	3.4.21.53	COG0466	Lon protease
ANBPDDAH_02284	CDS	1281	clpX_2		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
ANBPDDAH_02285	CDS	642	clpP_3	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
ANBPDDAH_02286	CDS	1311	tig	5.2.1.8	COG0544	Trigger factor
ANBPDDAH_02287	CDS	708	rstA		COG0745	Transcriptional regulatory protein RstA
ANBPDDAH_02288	CDS	1287	rstB	2.7.13.3		Sensor protein RstB
ANBPDDAH_02289	CDS	1839	dap	3.4.11.19		D-aminopeptidase
ANBPDDAH_02290	CDS	117				hypothetical protein
ANBPDDAH_02291	CDS	222				hypothetical protein
ANBPDDAH_02292	tRNA	76				tRNA-His(gtg)
ANBPDDAH_02293	CDS	264				hypothetical protein
ANBPDDAH_02294	CDS	264				hypothetical protein
ANBPDDAH_02295	CDS	375				hypothetical protein
ANBPDDAH_02296	CDS	327				hypothetical protein
ANBPDDAH_02297	CDS	630				hypothetical protein
ANBPDDAH_02298	CDS	1161				hypothetical protein
ANBPDDAH_02299	CDS	1848				hypothetical protein
ANBPDDAH_02300	CDS	2730				hypothetical protein
ANBPDDAH_02301	CDS	408				hypothetical protein
ANBPDDAH_02302	CDS	492				hypothetical protein
ANBPDDAH_02303	CDS	468				hypothetical protein
ANBPDDAH_02304	CDS	2490				hypothetical protein
ANBPDDAH_02305	CDS	618				hypothetical protein
ANBPDDAH_02306	CDS	996				hypothetical protein
ANBPDDAH_02307	CDS	375				hypothetical protein
ANBPDDAH_02308	CDS	291				hypothetical protein
ANBPDDAH_02309	CDS	321				hypothetical protein
ANBPDDAH_02310	CDS	402				hypothetical protein
ANBPDDAH_02311	CDS	459				hypothetical protein
ANBPDDAH_02312	CDS	1092				hypothetical protein
ANBPDDAH_02313	CDS	450				hypothetical protein
ANBPDDAH_02314	CDS	1278				hypothetical protein
ANBPDDAH_02315	CDS	924				hypothetical protein
ANBPDDAH_02316	CDS	1371				hypothetical protein
ANBPDDAH_02317	CDS	198				hypothetical protein
ANBPDDAH_02318	CDS	1119				hypothetical protein
ANBPDDAH_02319	CDS	468				hypothetical protein
ANBPDDAH_02320	CDS	609				hypothetical protein
ANBPDDAH_02321	CDS	207				hypothetical protein
ANBPDDAH_02322	CDS	387				hypothetical protein
ANBPDDAH_02323	CDS	252				hypothetical protein
ANBPDDAH_02324	CDS	285				hypothetical protein
ANBPDDAH_02325	CDS	369				hypothetical protein
ANBPDDAH_02326	tRNA	76				tRNA-Thr(tgt)
ANBPDDAH_02327	tRNA	75				tRNA-Asn(gtt)
ANBPDDAH_02328	tRNA	76				tRNA-Gly(tcc)
ANBPDDAH_02329	CDS	99				hypothetical protein
ANBPDDAH_02330	CDS	579				hypothetical protein
ANBPDDAH_02331	CDS	318				hypothetical protein
ANBPDDAH_02332	CDS	645				hypothetical protein
ANBPDDAH_02333	CDS	471				hypothetical protein
ANBPDDAH_02334	CDS	252				hypothetical protein
ANBPDDAH_02335	CDS	198	clpX_3			ATP-dependent Clp protease ATP-binding subunit ClpX
ANBPDDAH_02336	CDS	210				hypothetical protein
ANBPDDAH_02337	CDS	483				hypothetical protein
ANBPDDAH_02338	CDS	120				hypothetical protein
ANBPDDAH_02339	CDS	1341	dnaB_1	3.6.4.12	COG0305	Replicative DNA helicase
ANBPDDAH_02340	CDS	990				hypothetical protein
ANBPDDAH_02341	CDS	312				hypothetical protein
ANBPDDAH_02342	CDS	666			COG2932	putative HTH-type transcriptional regulator
ANBPDDAH_02343	CDS	207				hypothetical protein
ANBPDDAH_02344	CDS	207				hypothetical protein
ANBPDDAH_02345	CDS	324				hypothetical protein
ANBPDDAH_02346	CDS	288				hypothetical protein
ANBPDDAH_02347	CDS	216				hypothetical protein
ANBPDDAH_02348	CDS	441				hypothetical protein
ANBPDDAH_02349	CDS	366				hypothetical protein
ANBPDDAH_02350	CDS	555				hypothetical protein
ANBPDDAH_02351	CDS	270				hypothetical protein
ANBPDDAH_02352	CDS	114				hypothetical protein
ANBPDDAH_02353	CDS	171				hypothetical protein
ANBPDDAH_02354	CDS	576				hypothetical protein
ANBPDDAH_02355	CDS	138				hypothetical protein
ANBPDDAH_02356	CDS	312				hypothetical protein
ANBPDDAH_02357	CDS	747				hypothetical protein
ANBPDDAH_02358	CDS	498				hypothetical protein
ANBPDDAH_02359	CDS	336				hypothetical protein
ANBPDDAH_02360	CDS	159				hypothetical protein
ANBPDDAH_02361	CDS	993	rsrIM	2.1.1.72		Modification methylase RsrI
ANBPDDAH_02362	CDS	270				hypothetical protein
ANBPDDAH_02363	CDS	171				hypothetical protein
ANBPDDAH_02364	CDS	1146				hypothetical protein
ANBPDDAH_02365	CDS	168				hypothetical protein
ANBPDDAH_02366	CDS	282				hypothetical protein
ANBPDDAH_02367	CDS	531				hypothetical protein
ANBPDDAH_02368	CDS	201				hypothetical protein
ANBPDDAH_02369	CDS	318				hypothetical protein
ANBPDDAH_02370	CDS	384				hypothetical protein
ANBPDDAH_02371	CDS	303				hypothetical protein
ANBPDDAH_02372	CDS	291				hypothetical protein
ANBPDDAH_02373	CDS	147				hypothetical protein
ANBPDDAH_02374	CDS	222				hypothetical protein
ANBPDDAH_02375	CDS	306				hypothetical protein
ANBPDDAH_02376	CDS	186				hypothetical protein
ANBPDDAH_02377	CDS	675				hypothetical protein
ANBPDDAH_02378	CDS	333				hypothetical protein
ANBPDDAH_02379	CDS	195				hypothetical protein
ANBPDDAH_02380	CDS	456				hypothetical protein
ANBPDDAH_02381	CDS	1110	xerC_4			Tyrosine recombinase XerC
ANBPDDAH_02382	tRNA	85				tRNA-Leu(tag)
ANBPDDAH_02383	tRNA	76				tRNA-His(gtg)
ANBPDDAH_02384	tRNA	77				tRNA-Arg(tct)
ANBPDDAH_02385	CDS	855	folD		COG0190	Bifunctional protein FolD protein
ANBPDDAH_02386	CDS	1383	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
ANBPDDAH_02387	CDS	1671	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
ANBPDDAH_02388	CDS	498	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
ANBPDDAH_02389	CDS	723	lpxH_2	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
ANBPDDAH_02390	CDS	1332				hypothetical protein
ANBPDDAH_02391	CDS	612				hypothetical protein
ANBPDDAH_02392	CDS	864	uspE_1		COG0589	Universal stress protein E
ANBPDDAH_02393	CDS	468				hypothetical protein
ANBPDDAH_02394	CDS	2610	acnB	4.2.1.3	COG1049	Aconitate hydratase B
ANBPDDAH_02395	CDS	1209	nrtA			Nitrate/nitrite binding protein NrtA
ANBPDDAH_02396	CDS	579	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
ANBPDDAH_02397	CDS	696	alyA_1	4.2.2.3		Alginate lyase
ANBPDDAH_02398	CDS	1212	nasA			Nitrate transporter
ANBPDDAH_02399	CDS	1596	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
ANBPDDAH_02400	CDS	2451	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
ANBPDDAH_02401	CDS	327	hcaC			3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
ANBPDDAH_02402	tRNA	99				tRNA-Cys(gca)
ANBPDDAH_02403	CDS	738	sumT	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
ANBPDDAH_02404	CDS	1053	oprF		COG2885	Outer membrane porin F
ANBPDDAH_02405	CDS	498	sigW		COG1595	ECF RNA polymerase sigma factor SigW
ANBPDDAH_02406	CDS	825				hypothetical protein
ANBPDDAH_02407	CDS	249				hypothetical protein
ANBPDDAH_02408	CDS	999	zntB_2		COG0598	Zinc transport protein ZntB
ANBPDDAH_02409	CDS	489		4.1.3.17	COG0684	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
ANBPDDAH_02410	CDS	1035				hypothetical protein
ANBPDDAH_02411	CDS	2376	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
ANBPDDAH_02412	CDS	819	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
ANBPDDAH_02413	CDS	540				hypothetical protein
ANBPDDAH_02414	CDS	1527				hypothetical protein
ANBPDDAH_02415	CDS	984				hypothetical protein
ANBPDDAH_02416	CDS	1191				hypothetical protein
ANBPDDAH_02417	CDS	1599				hypothetical protein
ANBPDDAH_02418	CDS	1026				hypothetical protein
ANBPDDAH_02419	CDS	762				hypothetical protein
ANBPDDAH_02420	CDS	438				hypothetical protein
ANBPDDAH_02421	CDS	2724	malT_3			HTH-type transcriptional regulator MalT
ANBPDDAH_02422	CDS	2571	malT_4			HTH-type transcriptional regulator MalT
ANBPDDAH_02423	CDS	1362	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
ANBPDDAH_02424	CDS	618	thrH	3.1.3.3	COG0560	Phosphoserine phosphatase ThrH
ANBPDDAH_02425	CDS	735	cysH_1	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
ANBPDDAH_02426	CDS	348				hypothetical protein
ANBPDDAH_02427	CDS	975	cysB			HTH-type transcriptional regulator CysB
ANBPDDAH_02428	CDS	498				hypothetical protein
ANBPDDAH_02429	CDS	948				hypothetical protein
ANBPDDAH_02430	CDS	381				hypothetical protein
ANBPDDAH_02431	CDS	1077	aroF_2	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
ANBPDDAH_02432	CDS	285				hypothetical protein
ANBPDDAH_02433	CDS	690	fadB_3	5.3.3.8		Fatty acid oxidation complex subunit alpha
ANBPDDAH_02434	CDS	189				hypothetical protein
ANBPDDAH_02435	CDS	507				hypothetical protein
ANBPDDAH_02436	CDS	489				hypothetical protein
ANBPDDAH_02437	CDS	219				hypothetical protein
ANBPDDAH_02438	CDS	240				hypothetical protein
ANBPDDAH_02439	CDS	723				hypothetical protein
ANBPDDAH_02440	CDS	372				hypothetical protein
ANBPDDAH_02441	CDS	999				hypothetical protein
ANBPDDAH_02442	CDS	972	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
ANBPDDAH_02443	CDS	915	pgrR_5			HTH-type transcriptional regulator PgrR
ANBPDDAH_02444	CDS	2145	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
ANBPDDAH_02445	CDS	1206	fadA_4	2.3.1.-	COG0183	Putative acyltransferase
