locus_tag	ftype	length_bp	gene	EC_number	COG	product
NCACPHNA_01570	CDS	924	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
NCACPHNA_01571	CDS	1254				hypothetical protein
NCACPHNA_01572	CDS	768	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
NCACPHNA_01573	CDS	702	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
NCACPHNA_01574	CDS	2295				hypothetical protein
NCACPHNA_01575	CDS	1842	htpG_2			Chaperone protein HtpG
NCACPHNA_01576	CDS	915	dmlR_9			HTH-type transcriptional regulator DmlR
NCACPHNA_01577	CDS	600				hypothetical protein
NCACPHNA_01578	CDS	399				hypothetical protein
NCACPHNA_01579	CDS	666				hypothetical protein
NCACPHNA_01580	CDS	252				hypothetical protein
NCACPHNA_01581	CDS	522				hypothetical protein
NCACPHNA_01582	CDS	1098	sbnA	2.5.1.140		N-(2-amino-2-carboxyethyl)-L-glutamate synthase
NCACPHNA_01583	CDS	906				hypothetical protein
NCACPHNA_01584	CDS	348	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
NCACPHNA_01585	CDS	270	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
NCACPHNA_01586	CDS	525	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
NCACPHNA_01587	CDS	1500	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
NCACPHNA_01588	CDS	339	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
NCACPHNA_01589	CDS	2802	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
NCACPHNA_01590	CDS	465	slyB		COG3133	Outer membrane lipoprotein SlyB
NCACPHNA_01591	CDS	243				hypothetical protein
NCACPHNA_01592	CDS	1146	garK_1	2.7.1.165	COG1929	Glycerate 2-kinase
NCACPHNA_01593	CDS	1359	dsdX		COG2610	D-serine transporter DsdX
NCACPHNA_01594	CDS	1113	cdaR		COG3835	Carbohydrate diacid regulator
NCACPHNA_01595	CDS	648	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
NCACPHNA_01596	CDS	882	pal_3			Peptidoglycan-associated lipoprotein
NCACPHNA_01597	CDS	1146	yfeW	3.4.16.4		Putative D-alanyl-D-alanine carboxypeptidase
NCACPHNA_01598	CDS	2250				hypothetical protein
NCACPHNA_01599	CDS	2145	dinG_2	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
NCACPHNA_01600	CDS	465				hypothetical protein
NCACPHNA_01601	CDS	810				hypothetical protein
NCACPHNA_01602	CDS	300				hypothetical protein
NCACPHNA_01603	CDS	633	pal_4			Peptidoglycan-associated lipoprotein
NCACPHNA_01604	CDS	498				hypothetical protein
NCACPHNA_01605	CDS	474				hypothetical protein
NCACPHNA_01606	CDS	318				hypothetical protein
NCACPHNA_01607	CDS	621				hypothetical protein
NCACPHNA_01608	CDS	561				hypothetical protein
NCACPHNA_01609	CDS	495				hypothetical protein
NCACPHNA_01610	CDS	201				hypothetical protein
NCACPHNA_01611	CDS	642	yfcG_4	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
NCACPHNA_01612	CDS	2544	quiP_2	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
NCACPHNA_01613	CDS	1476				hypothetical protein
NCACPHNA_01614	CDS	756				hypothetical protein
NCACPHNA_01615	CDS	369				hypothetical protein
NCACPHNA_01616	CDS	1287	puuB_6	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
NCACPHNA_01617	CDS	1494	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
NCACPHNA_01618	CDS	477				hypothetical protein
NCACPHNA_01619	CDS	276				hypothetical protein
NCACPHNA_01620	CDS	957	nicP_3			Porin-like protein NicP
NCACPHNA_01621	CDS	351				hypothetical protein
NCACPHNA_01622	CDS	987		1.6.5.11	COG2070	NADH:quinone reductase
NCACPHNA_01623	CDS	918				hypothetical protein
NCACPHNA_01624	CDS	1146		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
NCACPHNA_01625	CDS	762	paaF_3	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
NCACPHNA_01626	CDS	1065				hypothetical protein
NCACPHNA_01627	CDS	183				hypothetical protein
NCACPHNA_01628	CDS	195				hypothetical protein
NCACPHNA_01629	CDS	1356	yjhB_2			Putative metabolite transport protein YjhB
NCACPHNA_01630	CDS	867				hypothetical protein
NCACPHNA_01631	CDS	2148	FCS1_1	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
NCACPHNA_01632	CDS	1152	fadA_2	2.3.1.16		3-ketoacyl-CoA thiolase
NCACPHNA_01633	CDS	387				hypothetical protein
NCACPHNA_01634	CDS	801	allR		COG1414	HTH-type transcriptional repressor AllR
NCACPHNA_01635	CDS	900				hypothetical protein
NCACPHNA_01636	tRNA	90				tRNA-Ser(cga)
NCACPHNA_01637	CDS	711	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
NCACPHNA_01638	CDS	759	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
NCACPHNA_01639	CDS	1191	bamC			Outer membrane protein assembly factor BamC
NCACPHNA_01640	CDS	879	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
NCACPHNA_01641	CDS	558	gcvR		COG2716	Glycine cleavage system transcriptional repressor
NCACPHNA_01642	CDS	474	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
NCACPHNA_01643	CDS	1074				hypothetical protein
NCACPHNA_01644	CDS	252	tusA_2		COG0425	Sulfur carrier protein TusA
NCACPHNA_01645	CDS	1434	bepA_1	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
NCACPHNA_01646	CDS	1059	nadA	2.5.1.72	COG0379	Quinolinate synthase A
NCACPHNA_01647	CDS	999				hypothetical protein
NCACPHNA_01648	CDS	603	phnB	4.1.3.27	COG0512	Anthranilate synthase component 2, pyocyanine specific
NCACPHNA_01649	CDS	1593	phnA	4.1.3.27	COG0147	Anthranilate synthase component 1, pyocyanine specific
NCACPHNA_01650	CDS	906	pqsE	3.1.2.32		2-aminobenzoylacetyl-CoA thioesterase
NCACPHNA_01651	CDS	1014	pqsD	2.3.1.262	COG0332	Anthraniloyl-CoA anthraniloyltransferase
NCACPHNA_01652	CDS	1047	pqsC	2.3.1.230	COG0332	2-heptyl-4(1H)-quinolone synthase subunit PqsC
NCACPHNA_01653	CDS	852	pqsB		COG0332	2-heptyl-4(1H)-quinolone synthase subunit PqsB
NCACPHNA_01654	CDS	1554	pqsA	6.2.1.32	COG0365	Anthranilate--CoA ligase
NCACPHNA_01655	CDS	522	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
NCACPHNA_01656	CDS	2520	fimD		COG3188	Outer membrane usher protein FimD
NCACPHNA_01657	CDS	714	yadV_3			putative fimbrial chaperone YadV
NCACPHNA_01658	CDS	618				hypothetical protein
NCACPHNA_01659	CDS	642				hypothetical protein
NCACPHNA_01660	CDS	705	nudC_2	3.6.1.22		NADH pyrophosphatase
NCACPHNA_01661	CDS	561				hypothetical protein
NCACPHNA_01662	CDS	405		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
NCACPHNA_01663	CDS	2064				hypothetical protein
NCACPHNA_01664	CDS	462				hypothetical protein
NCACPHNA_01665	CDS	162				hypothetical protein
NCACPHNA_01666	CDS	1446				hypothetical protein
NCACPHNA_01667	CDS	2250				hypothetical protein
NCACPHNA_01668	CDS	1149				hypothetical protein
NCACPHNA_01669	CDS	270				hypothetical protein
NCACPHNA_01670	CDS	1080	mdtN		COG1566	Multidrug resistance protein MdtN
NCACPHNA_01671	CDS	2037	mdtO		COG1289	Multidrug resistance protein MdtO
NCACPHNA_01672	CDS	600	dmlR_10			HTH-type transcriptional regulator DmlR
NCACPHNA_01673	CDS	453				hypothetical protein
NCACPHNA_01674	CDS	891	dmlR_11			HTH-type transcriptional regulator DmlR
NCACPHNA_01675	CDS	1449	mdtD_1			Putative multidrug resistance protein MdtD
NCACPHNA_01676	CDS	1209	emrA_2		COG1566	Multidrug export protein EmrA
NCACPHNA_01677	CDS	1482	oprM_2		COG1538	Outer membrane protein OprM
NCACPHNA_01678	CDS	741				hypothetical protein
NCACPHNA_01679	CDS	612	gst	2.5.1.18	COG0625	Glutathione S-transferase GST-4.5
NCACPHNA_01680	CDS	858		3.3.2.10		Soluble epoxide hydrolase
NCACPHNA_01681	CDS	174				hypothetical protein
NCACPHNA_01682	CDS	1449	katA_1	1.11.1.6	COG0753	Catalase
NCACPHNA_01683	CDS	99				hypothetical protein
NCACPHNA_01684	CDS	879				hypothetical protein
NCACPHNA_01685	CDS	681				hypothetical protein
NCACPHNA_01686	CDS	756				hypothetical protein
NCACPHNA_01687	CDS	582				hypothetical protein
NCACPHNA_01688	CDS	501				hypothetical protein
NCACPHNA_01689	CDS	270				hypothetical protein
NCACPHNA_01690	CDS	2232				hypothetical protein
NCACPHNA_01691	CDS	747				hypothetical protein
NCACPHNA_01692	CDS	1482	addA_1	3.6.4.12		ATP-dependent helicase/nuclease subunit A
NCACPHNA_01693	CDS	1110				hypothetical protein
NCACPHNA_01694	CDS	300				hypothetical protein
NCACPHNA_01695	CDS	339				hypothetical protein
NCACPHNA_01696	CDS	150				hypothetical protein
NCACPHNA_01697	CDS	357				hypothetical protein
NCACPHNA_01698	CDS	387				hypothetical protein
NCACPHNA_01699	CDS	660				hypothetical protein
NCACPHNA_01700	CDS	885				hypothetical protein
NCACPHNA_01701	CDS	1506				hypothetical protein
NCACPHNA_01702	CDS	444				hypothetical protein
NCACPHNA_01703	CDS	2943				hypothetical protein
NCACPHNA_01704	CDS	285				hypothetical protein
NCACPHNA_01705	CDS	660				hypothetical protein
NCACPHNA_01706	CDS	219				hypothetical protein
NCACPHNA_01707	CDS	270	bin3			Putative transposon Tn552 DNA-invertase bin3
NCACPHNA_01708	CDS	255	pinR	3.1.22.-	COG1961	Serine recombinase PinR
NCACPHNA_01709	CDS	726				hypothetical protein
NCACPHNA_01710	CDS	672				hypothetical protein
NCACPHNA_01711	CDS	999				hypothetical protein
NCACPHNA_01712	CDS	2964				Tn3 family transposase TnAs1
NCACPHNA_01713	CDS	624				hypothetical protein
NCACPHNA_01714	CDS	939				hypothetical protein
NCACPHNA_01715	CDS	1383				hypothetical protein
NCACPHNA_01716	CDS	354				hypothetical protein
NCACPHNA_01717	CDS	1515				hypothetical protein
NCACPHNA_01718	CDS	273				hypothetical protein
NCACPHNA_01719	CDS	870				hypothetical protein
NCACPHNA_01720	CDS	297				IS3 family transposase ISPa32
NCACPHNA_01721	CDS	513				IS3 family transposase ISPa32
NCACPHNA_01722	CDS	264				IS3 family transposase ISPa32
NCACPHNA_01723	CDS	126				hypothetical protein
NCACPHNA_01724	CDS	6666	recD_1	3.1.11.5		RecBCD enzyme subunit RecD
NCACPHNA_01725	CDS	1098				hypothetical protein
NCACPHNA_01726	CDS	2031	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
NCACPHNA_01727	CDS	96				hypothetical protein
NCACPHNA_01728	CDS	366				hypothetical protein
NCACPHNA_01729	CDS	1962				hypothetical protein
NCACPHNA_01730	CDS	648				hypothetical protein
NCACPHNA_01731	CDS	1557				IS66 family transposase ISPsy5
NCACPHNA_01732	CDS	360				hypothetical protein
NCACPHNA_01733	CDS	378				hypothetical protein
NCACPHNA_01734	CDS	1284	xerC_3			Tyrosine recombinase XerC
NCACPHNA_01735	tRNA	76				tRNA-Lys(ttt)
NCACPHNA_01736	CDS	675	queC_1	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
NCACPHNA_01737	CDS	648	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
NCACPHNA_01738	CDS	825	cpoB			Cell division coordinator CpoB
NCACPHNA_01739	CDS	507	pal_5		COG2885	Peptidoglycan-associated lipoprotein
NCACPHNA_01740	CDS	1299	tolB_1		COG0823	Tol-Pal system protein TolB
NCACPHNA_01741	CDS	1044	tolA			Tol-Pal system protein TolA
NCACPHNA_01742	CDS	441	exbD_1		COG0848	Biopolymer transport protein ExbD
NCACPHNA_01743	CDS	696	tolQ_1		COG0811	Tol-Pal system protein TolQ
NCACPHNA_01744	CDS	447	ybgC_1	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
NCACPHNA_01745	CDS	1059	ruvB_2	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
NCACPHNA_01746	CDS	606	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
NCACPHNA_01747	CDS	525	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
NCACPHNA_01748	CDS	747	pmpR		COG0217	Transcriptional regulatory protein PmpR
NCACPHNA_01749	CDS	1776	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
NCACPHNA_01750	CDS	471			COG0783	putative protein
NCACPHNA_01751	CDS	615				hypothetical protein
NCACPHNA_01752	CDS	210	slyX			Protein SlyX
NCACPHNA_01753	CDS	429				hypothetical protein
NCACPHNA_01754	CDS	1089	oprD_2	3.4.21.-		Porin D
NCACPHNA_01755	CDS	408				hypothetical protein
NCACPHNA_01756	CDS	1716	proS	6.1.1.15	COG0442	Proline--tRNA ligase
NCACPHNA_01757	CDS	957				hypothetical protein
NCACPHNA_01758	CDS	276	acyP	3.6.1.7	COG1254	Acylphosphatase
NCACPHNA_01759	CDS	465	resA_1		COG0526	Thiol-disulfide oxidoreductase ResA
NCACPHNA_01760	CDS	384				hypothetical protein
NCACPHNA_01761	CDS	195				hypothetical protein
NCACPHNA_01762	CDS	1236				hypothetical protein
NCACPHNA_01763	CDS	354	yfgD		COG1393	putative protein YfgD
NCACPHNA_01764	CDS	597		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
NCACPHNA_01765	CDS	420				hypothetical protein
NCACPHNA_01766	CDS	705	hda		COG0593	DnaA regulatory inactivator Hda
NCACPHNA_01767	CDS	1038				hypothetical protein
NCACPHNA_01768	CDS	1062	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
NCACPHNA_01769	CDS	669	purN_2	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
NCACPHNA_01770	CDS	717				hypothetical protein
NCACPHNA_01771	CDS	561				hypothetical protein
NCACPHNA_01772	CDS	234				hypothetical protein
NCACPHNA_01773	CDS	255				hypothetical protein
NCACPHNA_01774	CDS	327				hypothetical protein
NCACPHNA_01775	CDS	192				hypothetical protein
NCACPHNA_01776	CDS	1329				hypothetical protein
NCACPHNA_01777	CDS	540				hypothetical protein
NCACPHNA_01778	CDS	939				hypothetical protein
NCACPHNA_01779	CDS	831	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
NCACPHNA_01780	CDS	2244	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
NCACPHNA_01781	CDS	1353	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
NCACPHNA_01782	CDS	900	cysM	2.5.1.47	COG0031	Cysteine synthase B
NCACPHNA_01783	CDS	2229	pfeA_2		COG4771	Ferric enterobactin receptor
NCACPHNA_01784	CDS	1341	pfeS_1	2.7.13.3	COG0642	Sensor protein PfeS
NCACPHNA_01785	CDS	720	baeR_1		COG0745	Transcriptional regulatory protein BaeR
NCACPHNA_01786	CDS	2778	barA_2	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
NCACPHNA_01787	CDS	990	ldhA_1	1.1.1.28	COG1052	D-lactate dehydrogenase
NCACPHNA_01788	CDS	426				hypothetical protein
NCACPHNA_01789	CDS	408				hypothetical protein
NCACPHNA_01790	CDS	1929	yejM		COG3083	Inner membrane protein YejM
NCACPHNA_01791	CDS	1050	dinB	2.7.7.7	COG0389	DNA polymerase IV
NCACPHNA_01792	tRNA	77				tRNA-Met(cat)
NCACPHNA_01793	CDS	315				hypothetical protein
NCACPHNA_01794	CDS	360				hypothetical protein
NCACPHNA_01795	CDS	2646				hypothetical protein
NCACPHNA_01796	CDS	1284				hypothetical protein
NCACPHNA_01797	CDS	549	yodB_1		COG3038	Cytochrome b561 
NCACPHNA_01798	CDS	1905	kup			Low affinity potassium transport system protein kup
NCACPHNA_01799	CDS	1323	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
NCACPHNA_01800	CDS	462				hypothetical protein
NCACPHNA_01801	CDS	393				hypothetical protein
NCACPHNA_01802	CDS	1449			COG2239	Magnesium transporter MgtE
NCACPHNA_01803	CDS	516				hypothetical protein
NCACPHNA_01804	CDS	486				hypothetical protein
NCACPHNA_01805	CDS	504				hypothetical protein
NCACPHNA_01806	CDS	276				hypothetical protein
NCACPHNA_01807	CDS	375				hypothetical protein
NCACPHNA_01808	CDS	531				hypothetical protein
NCACPHNA_01809	CDS	714	prtR_1		COG2932	HTH-type transcriptional regulator PrtR
NCACPHNA_01810	tRNA	77				tRNA-Arg(acg)
NCACPHNA_01811	tRNA	77				tRNA-Arg(acg)
NCACPHNA_01812	tRNA	91				tRNA-Ser(gct)
NCACPHNA_01813	CDS	186	csrA_1		COG1551	Translational regulator CsrA
NCACPHNA_01814	CDS	1239	lysC	2.7.2.4	COG0527	Aspartokinase
NCACPHNA_01815	CDS	2625	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
NCACPHNA_01816	CDS	1005	ltaE_1	4.1.2.48	COG2008	Low specificity L-threonine aldolase
NCACPHNA_01817	CDS	999	astE	3.5.1.96	COG2988	Succinylglutamate desuccinylase
NCACPHNA_01818	CDS	291				hypothetical protein
NCACPHNA_01819	CDS	1347	astB	3.5.3.23	COG3724	N-succinylarginine dihydrolase
NCACPHNA_01820	CDS	1464	astD	1.2.1.71	COG1012	N-succinylglutamate 5-semialdehyde dehydrogenase
NCACPHNA_01821	CDS	1023	aruG	2.3.1.109	COG3138	Arginine N-succinyltransferase subunit beta
NCACPHNA_01822	CDS	1017	astA	2.3.1.109	COG3138	Arginine N-succinyltransferase subunit alpha
NCACPHNA_01823	CDS	1221	aruC	2.6.1.11	COG4992	Succinylornithine transaminase/acetylornithine aminotransferase
NCACPHNA_01824	CDS	261				hypothetical protein
NCACPHNA_01825	CDS	990	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
NCACPHNA_01826	CDS	765	hisP_1		COG4598	Histidine transport ATP-binding protein HisP
NCACPHNA_01827	CDS	1113				hypothetical protein
NCACPHNA_01828	CDS	699	occM_1			Octopine transport system permease protein OccM
NCACPHNA_01829	CDS	690	hisQ_1		COG4215	Histidine transport system permease protein HisQ
NCACPHNA_01830	CDS	780	argT_1		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
NCACPHNA_01831	CDS	1956	acs_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
NCACPHNA_01832	CDS	1284	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
NCACPHNA_01833	CDS	639	dctQ_1		COG3090	C4-dicarboxylate TRAP transporter small permease protein DctQ
NCACPHNA_01834	CDS	996	dctP_1		COG1638	C4-dicarboxylate-binding periplasmic protein DctP
NCACPHNA_01835	CDS	828	citE	4.1.-.-	COG2301	Citrate lyase subunit beta-like protein
NCACPHNA_01836	CDS	1203	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
NCACPHNA_01837	CDS	1353				hypothetical protein
NCACPHNA_01838	CDS	381			COG0346	Virulence protein
NCACPHNA_01839	CDS	1161		1.3.8.10	COG1960	Cyclohex-1-ene-1-carbonyl-CoA dehydrogenase
NCACPHNA_01840	CDS	828	meh	4.2.1.153	COG3777	Mesaconyl-C(4)-CoA hydratase
NCACPHNA_01841	CDS	897	gltC_2			HTH-type transcriptional regulator GltC
NCACPHNA_01842	CDS	945	dmlR_12			HTH-type transcriptional regulator DmlR
NCACPHNA_01843	CDS	2196	aaeB_4			p-hydroxybenzoic acid efflux pump subunit AaeB
NCACPHNA_01844	CDS	267				hypothetical protein
NCACPHNA_01845	CDS	1560	tyrR_2			Transcriptional regulatory protein TyrR
NCACPHNA_01846	CDS	789	phhA	1.14.16.1	COG3186	Phenylalanine-4-hydroxylase
NCACPHNA_01847	CDS	357		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
NCACPHNA_01848	CDS	1200	aspC_1	2.6.1.1	COG1448	Aspartate aminotransferase
NCACPHNA_01849	CDS	933	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
NCACPHNA_01850	CDS	414	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
NCACPHNA_01851	CDS	384	mliC			Membrane-bound lysozyme inhibitor of C-type lysozyme
NCACPHNA_01852	CDS	1419	aroP_2		COG1113	Aromatic amino acid transport protein AroP
NCACPHNA_01853	CDS	1074	hpd	1.13.11.27		4-hydroxyphenylpyruvate dioxygenase
NCACPHNA_01854	CDS	789	nimR_5			HTH-type transcriptional regulator NimR
NCACPHNA_01855	CDS	174				hypothetical protein
NCACPHNA_01856	CDS	960	mas	2.3.1.111		Mycocerosic acid synthase
NCACPHNA_01857	CDS	783				hypothetical protein
NCACPHNA_01858	CDS	2457				hypothetical protein
NCACPHNA_01859	CDS	1791	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
NCACPHNA_01860	CDS	639				hypothetical protein
NCACPHNA_01861	CDS	939				hypothetical protein
NCACPHNA_01862	CDS	306	bolA		COG0271	DNA-binding transcriptional regulator BolA
NCACPHNA_01863	CDS	504				hypothetical protein
NCACPHNA_01864	CDS	1020				hypothetical protein
NCACPHNA_01865	CDS	1395	fumC_1	4.2.1.2	COG0114	Fumarate hydratase class II
NCACPHNA_01866	CDS	624				hypothetical protein
NCACPHNA_01867	CDS	1170	cpbD			Chitin-binding protein CbpD
NCACPHNA_01868	CDS	963	tdcB	4.3.1.19		L-threonine dehydratase catabolic TdcB
NCACPHNA_01869	CDS	420				hypothetical protein
NCACPHNA_01870	CDS	951		4.3.1.9	COG0492	Glucosaminate ammonia-lyase
NCACPHNA_01871	CDS	600	ahpC_1	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
NCACPHNA_01872	CDS	1986				hypothetical protein
NCACPHNA_01873	CDS	741	cysZ		COG2981	Sulfate transporter CysZ
NCACPHNA_01874	CDS	2013		3.5.1.23		Neutral ceramidase
NCACPHNA_01875	CDS	2193	plcN_1	3.1.4.3	COG3511	Non-hemolytic phospholipase C
NCACPHNA_01876	CDS	624				hypothetical protein
NCACPHNA_01877	CDS	1221	mgtA_1	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
NCACPHNA_01878	CDS	960				hypothetical protein
NCACPHNA_01879	CDS	1113		1.-.-.-		NADH oxidase
NCACPHNA_01880	CDS	591	nemR_2			HTH-type transcriptional repressor NemR
NCACPHNA_01881	CDS	483	btuE_2	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
NCACPHNA_01882	CDS	486	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
NCACPHNA_01883	CDS	1185	ackA_1	2.7.2.1	COG0282	Acetate kinase
NCACPHNA_01884	CDS	2115	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
NCACPHNA_01885	CDS	915	yihG_1	2.3.-.-	COG0204	putative acyltransferase YihG
NCACPHNA_01886	CDS	714	yiaD		COG2885	putative lipoprotein YiaD
NCACPHNA_01887	CDS	642	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
NCACPHNA_01888	CDS	1020				putative HTH-type transcriptional regulator
NCACPHNA_01889	CDS	834				hypothetical protein
NCACPHNA_01890	CDS	942	bphD	3.7.1.8		2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase
NCACPHNA_01891	CDS	684				hypothetical protein
NCACPHNA_01892	CDS	879				hypothetical protein
NCACPHNA_01893	tmRNA	353	ssrA			transfer-messenger RNA, SsrA
NCACPHNA_01894	CDS	1125				hypothetical protein
NCACPHNA_01895	CDS	327				hypothetical protein
NCACPHNA_01896	CDS	3453				hypothetical protein
NCACPHNA_01897	CDS	573				hypothetical protein
NCACPHNA_01898	CDS	759				hypothetical protein
NCACPHNA_01899	CDS	747				hypothetical protein
NCACPHNA_01900	CDS	339				hypothetical protein
NCACPHNA_01901	CDS	3258				hypothetical protein
NCACPHNA_01902	CDS	228				hypothetical protein
NCACPHNA_01903	CDS	345				hypothetical protein
NCACPHNA_01904	CDS	501				hypothetical protein
NCACPHNA_01905	CDS	387				hypothetical protein
NCACPHNA_01906	CDS	573				hypothetical protein
NCACPHNA_01907	CDS	195				hypothetical protein
NCACPHNA_01908	CDS	327				hypothetical protein
NCACPHNA_01909	CDS	324				hypothetical protein
NCACPHNA_01910	CDS	204				hypothetical protein
NCACPHNA_01911	CDS	1215				hypothetical protein
NCACPHNA_01912	CDS	645				hypothetical protein
NCACPHNA_01913	CDS	1218				hypothetical protein
NCACPHNA_01914	CDS	1680				hypothetical protein
NCACPHNA_01915	CDS	492				hypothetical protein
NCACPHNA_01916	CDS	255				hypothetical protein
NCACPHNA_01917	CDS	330				hypothetical protein
NCACPHNA_01918	CDS	198				hypothetical protein
NCACPHNA_01919	CDS	231				hypothetical protein
NCACPHNA_01920	CDS	612				hypothetical protein
NCACPHNA_01921	CDS	333				hypothetical protein
